Goalie,Team,Date,Games,xGAE,Result,Impact
Arvid Soderblom,CHI,"March 21, 2024", CHI at ANA,-1.0499999999999998,L,No Impact
Arvid Soderblom,CHI,"March 30, 2024", CHI at PHI,2.26,W,No Impact
Arvid Soderblom,CHI,"April 07, 2024", MIN at CHI,-1.1800000000000002,L,No Impact
Arvid Soderblom,CHI,"April 10, 2024", CHI at STL,0.4500000000000002,L,Strong in Loss
Arvid Soderblom,CHI,"April 12, 2024", NSH at CHI,-1.73,L,No Impact
Arvid Soderblom,CHI,"April 18, 2024", CHI at L.A,-0.9900000000000002,L,No Impact
Petr Mrazek,CHI,"October 10, 2023", CHI at PIT,1.31,W,No Impact
Petr Mrazek,CHI,"October 14, 2023", CHI at MTL,-0.029999999999999805,L,No Impact
Petr Mrazek,CHI,"October 19, 2023", CHI at COL,-0.009999999999999787,L,No Impact
Petr Mrazek,CHI,"October 24, 2023", BOS at CHI,-0.45999999999999996,L,No Impact
Petr Mrazek,CHI,"October 27, 2023", CHI at VGK,-0.7000000000000002,W,Bad in Win
Petr Mrazek,CHI,"October 30, 2023", CHI at ARI,0.3999999999999999,L,Strong in Loss
Petr Mrazek,CHI,"November 04, 2023", FLA at CHI,1.6,W,No Impact
Petr Mrazek,CHI,"November 09, 2023", CHI at T.B,0.6699999999999999,W,No Impact
Petr Mrazek,CHI,"November 16, 2023", T.B at CHI,0.81,L,Strong in Loss
Petr Mrazek,CHI,"November 19, 2023", BUF at CHI,-1.28,L,Goalie Loss
Petr Mrazek,CHI,"November 22, 2023", CHI at CBJ,-3.41,L,No Impact
Petr Mrazek,CHI,"November 28, 2023", SEA at CHI,-0.25,W,Bad in Win
Petr Mrazek,CHI,"November 30, 2023", CHI at DET,-2.08,L,No Impact
Petr Mrazek,CHI,"December 03, 2023", CHI at MIN,-1.2999999999999998,L,No Impact
Petr Mrazek,CHI,"December 07, 2023", ANA at CHI,2.47,W,Goalie Win
Petr Mrazek,CHI,"December 09, 2023", STL at CHI,2.94,W,Goalie Win
Petr Mrazek,CHI,"December 12, 2023", CHI at EDM,-0.6800000000000002,L,No Impact
Petr Mrazek,CHI,"December 14, 2023", CHI at SEA,0.27,L,Strong in Loss
Petr Mrazek,CHI,"December 17, 2023", VAN at CHI,-1.46,L,Goalie Loss
Petr Mrazek,CHI,"December 19, 2023", COL at CHI,1.46,W,Goalie Win
Petr Mrazek,CHI,"December 22, 2023", MTL at CHI,-1.5699999999999998,L,No Impact
Petr Mrazek,CHI,"December 27, 2023", WPG at CHI,2.96,W,Goalie Win
Petr Mrazek,CHI,"December 29, 2023", CHI at DAL,-1.17,L,Goalie Loss
Petr Mrazek,CHI,"December 31, 2023", CHI at DAL,-3.06,L,No Impact
Petr Mrazek,CHI,"January 04, 2024", CHI at NYR,-0.8599999999999999,L,No Impact
Petr Mrazek,CHI,"January 07, 2024", CGY at CHI,-0.4500000000000002,W,Bad in Win
Petr Mrazek,CHI,"January 09, 2024", EDM at CHI,-0.49,L,No Impact
Petr Mrazek,CHI,"January 11, 2024", CHI at WPG,0.31999999999999984,L,Strong in Loss
Petr Mrazek,CHI,"January 13, 2024", DAL at CHI,-0.25,L,No Impact
Petr Mrazek,CHI,"January 16, 2024", S.J at CHI,3.5599999999999996,W,Goalie Win
Petr Mrazek,CHI,"January 19, 2024", NYI at CHI,-0.25,W,Bad in Win
Petr Mrazek,CHI,"January 22, 2024", CHI at VAN,1.38,L,Strong in Loss
Petr Mrazek,CHI,"January 25, 2024", CHI at EDM,1.35,L,Strong in Loss
Petr Mrazek,CHI,"January 27, 2024", CHI at CGY,1.9900000000000002,L,Strong in Loss
Petr Mrazek,CHI,"February 07, 2024", MIN at CHI,1.2599999999999998,L,Strong in Loss
Petr Mrazek,CHI,"February 09, 2024", NYR at CHI,-1.17,L,Goalie Loss
Petr Mrazek,CHI,"February 13, 2024", VAN at CHI,0.6900000000000004,L,Strong in Loss
Petr Mrazek,CHI,"February 17, 2024", OTT at CHI,1.5,W,Goalie Win
Petr Mrazek,CHI,"February 19, 2024", CHI at CAR,-0.11000000000000032,L,No Impact
Petr Mrazek,CHI,"February 23, 2024", WPG at CHI,-0.6099999999999999,L,No Impact
Petr Mrazek,CHI,"February 25, 2024", DET at CHI,-1.27,L,Goalie Loss
Petr Mrazek,CHI,"February 29, 2024", COL at CHI,-1.8900000000000001,L,No Impact
Petr Mrazek,CHI,"March 04, 2024", CHI at COL,-2.12,L,No Impact
Petr Mrazek,CHI,"March 09, 2024", CHI at WSH,-2.0300000000000002,L,No Impact
Petr Mrazek,CHI,"March 12, 2024", ANA at CHI,-0.040000000000000036,W,Bad in Win
Petr Mrazek,CHI,"March 15, 2024", L.A at CHI,1.6800000000000002,L,Strong in Loss
Petr Mrazek,CHI,"March 17, 2024", S.J at CHI,1.7999999999999998,W,No Impact
Petr Mrazek,CHI,"March 19, 2024", CHI at L.A,-3.52,L,No Impact
Petr Mrazek,CHI,"March 23, 2024", CHI at S.J,-1.81,W,Bad in Win
Petr Mrazek,CHI,"March 26, 2024", CGY at CHI,1.5099999999999998,W,No Impact
Petr Mrazek,CHI,"March 28, 2024", CHI at OTT,0.2200000000000002,L,Strong in Loss
Petr Mrazek,CHI,"April 02, 2024", CHI at NYI,0.31000000000000005,L,Strong in Loss
Petr Mrazek,CHI,"April 06, 2024", DAL at CHI,2.1500000000000004,W,Goalie Win
Petr Mrazek,CHI,"April 10, 2024", CHI at STL,-2.84,L,No Impact
Petr Mrazek,CHI,"April 14, 2024", CAR at CHI,1.12,L,Strong in Loss
Petr Mrazek,CHI,"April 16, 2024", CHI at VGK,0.9700000000000002,L,Strong in Loss
Scott Wedgewood,DAL,"October 21, 2023", PHI at DAL,-1.4,W,Bad in Win
Scott Wedgewood,DAL,"October 26, 2023", TOR at DAL,-0.71,L,No Impact
Scott Wedgewood,DAL,"November 02, 2023", DAL at EDM,2.3499999999999996,W,Goalie Win
Scott Wedgewood,DAL,"November 11, 2023", DAL at WPG,-0.55,W,Bad in Win
Scott Wedgewood,DAL,"November 20, 2023", NYR at DAL,0.75,W,No Impact
Scott Wedgewood,DAL,"November 30, 2023", DAL at CGY,-0.8300000000000001,L,No Impact
Scott Wedgewood,DAL,"December 07, 2023", DAL at WSH,-1.2799999999999998,W,Bad in Win
Scott Wedgewood,DAL,"December 15, 2023", OTT at DAL,0.1299999999999999,W,No Impact
Scott Wedgewood,DAL,"December 16, 2023", DAL at STL,-1.0299999999999998,L,Goalie Loss
Scott Wedgewood,DAL,"December 18, 2023", SEA at DAL,0.5099999999999998,W,No Impact
Scott Wedgewood,DAL,"December 21, 2023", VAN at DAL,-1.43,W,Bad in Win
Scott Wedgewood,DAL,"December 23, 2023", DAL at NSH,-0.050000000000000044,W,Bad in Win
Scott Wedgewood,DAL,"December 27, 2023", DAL at STL,0.41999999999999993,L,Strong in Loss
Scott Wedgewood,DAL,"December 29, 2023", CHI at DAL,-1.0899999999999999,W,Bad in Win
Scott Wedgewood,DAL,"December 31, 2023", CHI at DAL,0.8400000000000001,W,No Impact
Scott Wedgewood,DAL,"January 02, 2024", MTL at DAL,-2.6399999999999997,L,Goalie Loss
Scott Wedgewood,DAL,"January 04, 2024", COL at DAL,-1.21,L,Goalie Loss
Scott Wedgewood,DAL,"January 06, 2024", NSH at DAL,-1.77,L,Goalie Loss
Scott Wedgewood,DAL,"January 10, 2024", MIN at DAL,-0.1299999999999999,W,Bad in Win
Scott Wedgewood,DAL,"January 13, 2024", DAL at CHI,0.88,W,No Impact
Scott Wedgewood,DAL,"January 20, 2024", DAL at N.J,1.23,W,No Impact
Scott Wedgewood,DAL,"January 21, 2024", DAL at NYI,-0.5099999999999998,L,No Impact
Scott Wedgewood,DAL,"February 07, 2024", DAL at TOR,-2.24,L,Goalie Loss
Scott Wedgewood,DAL,"February 15, 2024", DAL at NSH,0.2,W,No Impact
Scott Wedgewood,DAL,"February 20, 2024", DAL at NYR,0.4700000000000002,L,Strong in Loss
Scott Wedgewood,DAL,"February 22, 2024", DAL at OTT,0.8700000000000001,L,Strong in Loss
Scott Wedgewood,DAL,"February 26, 2024", NYI at DAL,0.020000000000000018,L,Strong in Loss
Scott Wedgewood,DAL,"March 09, 2024", DAL at L.A,0.75,W,No Impact
Scott Wedgewood,DAL,"March 14, 2024", N.J at DAL,-0.55,L,No Impact
Scott Wedgewood,DAL,"March 16, 2024", L.A at DAL,0.9299999999999999,W,No Impact
Scott Wedgewood,DAL,"March 26, 2024", DAL at S.J,-1.05,W,Bad in Win
Scott Wedgewood,DAL,"April 06, 2024", DAL at CHI,-2.1,L,Goalie Loss
Jake Oettinger,DAL,"October 12, 2023", STL at DAL,1.2799999999999998,W,Goalie Win
Jake Oettinger,DAL,"October 17, 2023", DAL at VGK,0.9900000000000002,L,Strong in Loss
Jake Oettinger,DAL,"October 19, 2023", DAL at ANA,0.7599999999999998,W,No Impact
Jake Oettinger,DAL,"October 24, 2023", DAL at PIT,2.62,W,No Impact
Jake Oettinger,DAL,"October 30, 2023", CBJ at DAL,-0.9500000000000002,W,Bad in Win
Jake Oettinger,DAL,"November 01, 2023", DAL at CGY,1.2800000000000002,W,Goalie Win
Jake Oettinger,DAL,"November 04, 2023", DAL at VAN,0.79,L,Strong in Loss
Jake Oettinger,DAL,"November 06, 2023", BOS at DAL,-0.5,L,No Impact
Jake Oettinger,DAL,"November 09, 2023", DAL at CBJ,0.1299999999999999,W,No Impact
Jake Oettinger,DAL,"November 12, 2023", DAL at MIN,-0.3900000000000001,W,Bad in Win
Jake Oettinger,DAL,"November 14, 2023", ARI at DAL,-0.8900000000000001,W,Bad in Win
Jake Oettinger,DAL,"November 18, 2023", COL at DAL,-1.3900000000000001,L,No Impact
Jake Oettinger,DAL,"November 22, 2023", VGK at DAL,0.20000000000000018,L,Strong in Loss
Jake Oettinger,DAL,"November 24, 2023", CGY at DAL,-3.22,L,Goalie Loss
Jake Oettinger,DAL,"November 28, 2023", DAL at WPG,1.95,W,No Impact
Jake Oettinger,DAL,"December 02, 2023", T.B at DAL,2.19,W,No Impact
Jake Oettinger,DAL,"December 04, 2023", DAL at T.B,-1.2599999999999998,L,No Impact
Jake Oettinger,DAL,"December 06, 2023", DAL at FLA,-1.52,L,Goalie Loss
Jake Oettinger,DAL,"December 09, 2023", VGK at DAL,-6.0,L,Goalie Loss
Jake Oettinger,DAL,"December 11, 2023", DET at DAL,0.22999999999999998,W,No Impact
Jake Oettinger,DAL,"December 15, 2023", OTT at DAL,-1.74,W,Bad in Win
Jake Oettinger,DAL,"January 12, 2024", NSH at DAL,0.09999999999999964,L,Strong in Loss
Jake Oettinger,DAL,"January 13, 2024", DAL at CHI,0.8200000000000001,W,No Impact
Jake Oettinger,DAL,"January 16, 2024", L.A at DAL,3.26,W,No Impact
Jake Oettinger,DAL,"January 18, 2024", DAL at PHI,-1.62,L,No Impact
Jake Oettinger,DAL,"January 23, 2024", DAL at DET,-1.35,W,Bad in Win
Jake Oettinger,DAL,"January 25, 2024", ANA at DAL,-1.53,W,Bad in Win
Jake Oettinger,DAL,"January 27, 2024", WSH at DAL,-1.0299999999999998,W,Bad in Win
Jake Oettinger,DAL,"February 06, 2024", DAL at BUF,2.27,W,Goalie Win
Jake Oettinger,DAL,"February 10, 2024", DAL at MTL,-0.08000000000000007,W,Bad in Win
Jake Oettinger,DAL,"February 13, 2024", CAR at DAL,1.6400000000000001,W,No Impact
Jake Oettinger,DAL,"February 15, 2024", DAL at NSH,-0.41999999999999993,W,Bad in Win
Jake Oettinger,DAL,"February 17, 2024", EDM at DAL,-1.29,L,Goalie Loss
Jake Oettinger,DAL,"February 19, 2024", DAL at BOS,1.1399999999999997,L,Strong in Loss
Jake Oettinger,DAL,"February 22, 2024", DAL at OTT,-1.76,L,No Impact
Jake Oettinger,DAL,"February 24, 2024", DAL at CAR,1.0299999999999998,W,Goalie Win
Jake Oettinger,DAL,"February 27, 2024", DAL at COL,-2.85,L,No Impact
Jake Oettinger,DAL,"February 29, 2024", WPG at DAL,0.95,W,No Impact
Jake Oettinger,DAL,"March 02, 2024", S.J at DAL,0.020000000000000018,W,No Impact
Jake Oettinger,DAL,"March 05, 2024", DAL at S.J,-3.52,W,Bad in Win
Jake Oettinger,DAL,"March 08, 2024", DAL at ANA,0.6099999999999999,W,No Impact
Jake Oettinger,DAL,"March 12, 2024", FLA at DAL,-1.7999999999999998,L,Goalie Loss
Jake Oettinger,DAL,"March 14, 2024", N.J at DAL,-3.09,L,No Impact
Jake Oettinger,DAL,"March 20, 2024", ARI at DAL,-0.26,W,Bad in Win
Jake Oettinger,DAL,"March 22, 2024", PIT at DAL,0.1200000000000001,W,No Impact
Jake Oettinger,DAL,"March 24, 2024", DAL at ARI,0.94,W,No Impact
Jake Oettinger,DAL,"March 28, 2024", DAL at VAN,1.9300000000000002,W,No Impact
Jake Oettinger,DAL,"March 30, 2024", DAL at SEA,0.95,W,No Impact
Jake Oettinger,DAL,"April 03, 2024", EDM at DAL,3.56,W,No Impact
Jake Oettinger,DAL,"April 07, 2024", DAL at COL,-0.14000000000000012,W,Bad in Win
Jake Oettinger,DAL,"April 09, 2024", BUF at DAL,0.020000000000000018,W,No Impact
Jake Oettinger,DAL,"April 11, 2024", WPG at DAL,-0.32000000000000006,L,No Impact
Jake Oettinger,DAL,"April 13, 2024", SEA at DAL,0.9299999999999999,W,No Impact
Jake Oettinger,DAL,"April 17, 2024", STL at DAL,0.77,W,No Impact
Matt Murray (1998),DAL,"January 08, 2024", DAL at MIN,2.03,W,No Impact
Spencer Martin ,CBJ,"October 14, 2023", NYR at CBJ,-0.17999999999999994,W,Bad in Win
Spencer Martin ,CBJ,"October 16, 2023", DET at CBJ,-1.0499999999999998,L,No Impact
Spencer Martin ,CBJ,"October 20, 2023", CGY at CBJ,2.24,W,Goalie Win
Spencer Martin ,CBJ,"October 28, 2023", NYI at CBJ,1.5899999999999999,L,Strong in Loss
Spencer Martin ,CBJ,"November 06, 2023", CBJ at FLA,0.43999999999999995,L,Strong in Loss
Spencer Martin ,CBJ,"November 09, 2023", DAL at CBJ,-0.2200000000000002,L,No Impact
Spencer Martin ,CBJ,"November 11, 2023", CBJ at DET,-1.4,L,Goalie Loss
Spencer Martin ,CBJ,"November 19, 2023", CBJ at PHI,-1.19,L,No Impact
Spencer Martin ,CBJ,"November 27, 2023", BOS at CBJ,1.13,W,No Impact
Spencer Martin ,CBJ,"December 03, 2023", CBJ at BOS,0.52,L,Strong in Loss
Spencer Martin ,CBJ,"December 07, 2023", CBJ at NYI,-4.16,L,Goalie Loss
Spencer Martin ,CBJ,"December 29, 2023", TOR at CBJ,-1.16,W,Bad in Win
Spencer Martin ,CBJ,"January 02, 2024", BOS at CBJ,-2.05,L,No Impact
Alex Lyon,DET,"November 17, 2023", TOR at DET,0.22999999999999998,L,Strong in Loss
Alex Lyon,DET,"November 22, 2023", N.J at DET,1.52,W,No Impact
Alex Lyon,DET,"November 26, 2023", MIN at DET,1.7200000000000002,W,No Impact
Alex Lyon,DET,"November 30, 2023", CHI at DET,2.13,W,No Impact
Alex Lyon,DET,"December 05, 2023", DET at BUF,-0.41999999999999993,W,Bad in Win
Alex Lyon,DET,"December 09, 2023", OTT at DET,-1.5,L,No Impact
Alex Lyon,DET,"December 16, 2023", DET at PHI,0.030000000000000027,L,Strong in Loss
Alex Lyon,DET,"December 29, 2023", NSH at DET,0.4400000000000004,W,No Impact
Alex Lyon,DET,"December 31, 2023", BOS at DET,-1.77,L,No Impact
Alex Lyon,DET,"January 02, 2024", DET at S.J,-0.9500000000000002,W,Bad in Win
Alex Lyon,DET,"January 04, 2024", DET at L.A,0.14000000000000012,W,No Impact
Alex Lyon,DET,"January 07, 2024", DET at ANA,0.96,W,No Impact
Alex Lyon,DET,"January 11, 2024", EDM at DET,1.7599999999999998,L,Strong in Loss
Alex Lyon,DET,"January 13, 2024", L.A at DET,0.10000000000000009,W,No Impact
Alex Lyon,DET,"January 17, 2024", DET at FLA,1.3599999999999999,W,Goalie Win
Alex Lyon,DET,"January 19, 2024", DET at CAR,-1.01,L,No Impact
Alex Lyon,DET,"January 21, 2024", T.B at DET,2.23,W,Goalie Win
Alex Lyon,DET,"January 23, 2024", DAL at DET,-2.76,L,Goalie Loss
Alex Lyon,DET,"January 25, 2024", PHI at DET,3.33,W,Goalie Win
Alex Lyon,DET,"January 27, 2024", VGK at DET,1.19,W,No Impact
Alex Lyon,DET,"January 31, 2024", OTT at DET,0.16000000000000014,L,Strong in Loss
Alex Lyon,DET,"February 10, 2024", VAN at DET,0.7200000000000002,W,No Impact
Alex Lyon,DET,"February 13, 2024", DET at EDM,-4.75,L,Goalie Loss
Alex Lyon,DET,"February 15, 2024", DET at VAN,-1.9,L,No Impact
Alex Lyon,DET,"February 19, 2024", DET at SEA,1.2999999999999998,W,Goalie Win
Alex Lyon,DET,"February 22, 2024", COL at DET,1.85,W,Goalie Win
Alex Lyon,DET,"February 24, 2024", STL at DET,1.1099999999999999,W,No Impact
Alex Lyon,DET,"February 27, 2024", WSH at DET,-0.1200000000000001,W,Bad in Win
Alex Lyon,DET,"February 29, 2024", NYI at DET,-1.85,L,No Impact
Alex Lyon,DET,"March 02, 2024", FLA at DET,0.3799999999999999,L,Strong in Loss
Alex Lyon,DET,"March 06, 2024", DET at COL,-1.54,L,No Impact
Alex Lyon,DET,"March 08, 2024", DET at ARI,-1.98,L,No Impact
Alex Lyon,DET,"March 12, 2024", DET at BUF,-3.01,L,No Impact
Alex Lyon,DET,"March 14, 2024", ARI at DET,-1.01,L,No Impact
Alex Lyon,DET,"March 17, 2024", DET at PIT,-1.65,L,No Impact
Alex Lyon,DET,"March 23, 2024", DET at NSH,1.3900000000000001,L,Strong in Loss
Alex Lyon,DET,"March 26, 2024", DET at WSH,-1.6400000000000001,L,Goalie Loss
Alex Lyon,DET,"March 30, 2024", DET at FLA,1.6,L,Strong in Loss
Alex Lyon,DET,"April 01, 2024", DET at T.B,1.2599999999999998,W,No Impact
Alex Lyon,DET,"April 05, 2024", NYR at DET,-0.10999999999999988,L,No Impact
Alex Lyon,DET,"April 07, 2024", BUF at DET,1.8900000000000001,W,No Impact
Alex Lyon,DET,"April 09, 2024", WSH at DET,-0.1499999999999999,L,No Impact
Alex Lyon,DET,"April 11, 2024", DET at PIT,-3.42,L,Goalie Loss
Alex Lyon,DET,"April 15, 2024", MTL at DET,-2.04,W,Bad in Win
Michael Hutchinson,DET,"December 23, 2023", DET at N.J,-0.31999999999999984,L,No Impact
Ville Husso,DET,"October 12, 2023", DET at N.J,0.75,L,Strong in Loss
Ville Husso,DET,"October 14, 2023", T.B at DET,-1.58,W,Bad in Win
Ville Husso,DET,"October 18, 2023", PIT at DET,0.8599999999999999,W,No Impact
Ville Husso,DET,"October 21, 2023", DET at OTT,1.5299999999999998,W,No Impact
Ville Husso,DET,"October 24, 2023", SEA at DET,-0.8499999999999996,L,No Impact
Ville Husso,DET,"October 28, 2023", DET at BOS,1.0499999999999998,L,Strong in Loss
Ville Husso,DET,"October 30, 2023", DET at NYI,1.8200000000000003,W,Goalie Win
Ville Husso,DET,"November 04, 2023", BOS at DET,-1.8399999999999999,W,Bad in Win
Ville Husso,DET,"November 07, 2023", DET at NYR,-1.73,L,No Impact
Ville Husso,DET,"November 11, 2023", CBJ at DET,-1.62,W,Bad in Win
Ville Husso,DET,"November 24, 2023", DET at BOS,0.98,W,No Impact
Ville Husso,DET,"November 29, 2023", DET at NYR,1.67,L,Strong in Loss
Ville Husso,DET,"December 02, 2023", DET at MTL,-1.6400000000000001,W,Bad in Win
Ville Husso,DET,"December 07, 2023", S.J at DET,-1.8099999999999996,L,Goalie Loss
Ville Husso,DET,"December 12, 2023", DET at STL,-0.6000000000000001,W,Bad in Win
Ville Husso,DET,"December 14, 2023", CAR at DET,1.6600000000000001,L,Strong in Loss
Ville Husso,DET,"December 16, 2023", DET at PHI,1.44,L,Strong in Loss
Ville Husso,DET,"December 18, 2023", ANA at DET,-1.1600000000000001,L,Goalie Loss
Ville Husso,DET,"February 13, 2024", DET at EDM,-0.4,L,No Impact
James Reimer,DET,"October 16, 2023", DET at CBJ,2.03,W,No Impact
James Reimer,DET,"October 22, 2023", CGY at DET,1.19,W,No Impact
James Reimer,DET,"October 26, 2023", WPG at DET,-0.5299999999999998,L,No Impact
James Reimer,DET,"November 02, 2023", FLA at DET,1.9700000000000002,L,Strong in Loss
James Reimer,DET,"November 09, 2023", MTL at DET,-0.7599999999999998,L,No Impact
James Reimer,DET,"November 16, 2023", DET at OTT,-1.02,L,Goalie Loss
James Reimer,DET,"December 09, 2023", OTT at DET,0.73,L,Strong in Loss
James Reimer,DET,"December 11, 2023", DET at DAL,-1.92,L,No Impact
James Reimer,DET,"December 18, 2023", ANA at DET,0.06999999999999984,L,Strong in Loss
James Reimer,DET,"December 20, 2023", DET at WPG,-2.6,L,No Impact
James Reimer,DET,"December 22, 2023", PHI at DET,-2.05,W,Bad in Win
James Reimer,DET,"December 27, 2023", DET at MIN,-3.12,L,Goalie Loss
James Reimer,DET,"January 14, 2024", DET at TOR,0.98,W,No Impact
James Reimer,DET,"January 23, 2024", DAL at DET,0.79,L,Strong in Loss
James Reimer,DET,"February 17, 2024", DET at CGY,4.67,W,No Impact
James Reimer,DET,"February 25, 2024", DET at CHI,1.5299999999999998,W,Goalie Win
James Reimer,DET,"March 06, 2024", DET at COL,-0.5,L,No Impact
James Reimer,DET,"March 09, 2024", DET at VGK,0.5,L,Strong in Loss
James Reimer,DET,"March 12, 2024", DET at BUF,-0.69,L,No Impact
James Reimer,DET,"March 16, 2024", BUF at DET,0.99,W,No Impact
James Reimer,DET,"March 19, 2024", CBJ at DET,-0.3999999999999999,W,Bad in Win
James Reimer,DET,"March 21, 2024", NYI at DET,-0.06000000000000005,W,Bad in Win
James Reimer,DET,"March 28, 2024", DET at CAR,0.07000000000000028,L,Strong in Loss
James Reimer,DET,"April 13, 2024", DET at TOR,-0.6499999999999999,W,Bad in Win
James Reimer,DET,"April 16, 2024", DET at MTL,0.29000000000000004,W,No Impact
Stuart Skinner,EDM,"October 11, 2023", EDM at VAN,-2.63,L,No Impact
Stuart Skinner,EDM,"October 14, 2023", VAN at EDM,-1.9300000000000002,L,Goalie Loss
Stuart Skinner,EDM,"October 21, 2023", WPG at EDM,-0.6699999999999999,L,No Impact
Stuart Skinner,EDM,"October 26, 2023", NYR at EDM,-0.18999999999999995,L,No Impact
Stuart Skinner,EDM,"October 29, 2023", CGY at EDM,1.1,W,No Impact
Stuart Skinner,EDM,"November 02, 2023", DAL at EDM,-1.5,L,Goalie Loss
Stuart Skinner,EDM,"November 06, 2023", EDM at VAN,-1.9100000000000001,L,No Impact
Stuart Skinner,EDM,"November 09, 2023", EDM at S.J,-1.17,L,Goalie Loss
Stuart Skinner,EDM,"November 11, 2023", EDM at SEA,0.48,W,No Impact
Stuart Skinner,EDM,"November 13, 2023", NYI at EDM,1.6099999999999999,W,No Impact
Stuart Skinner,EDM,"November 15, 2023", SEA at EDM,1.5999999999999996,W,Goalie Win
Stuart Skinner,EDM,"November 18, 2023", EDM at T.B,-2.61,L,Goalie Loss
Stuart Skinner,EDM,"November 22, 2023", EDM at CAR,-2.6799999999999997,L,No Impact
Stuart Skinner,EDM,"November 24, 2023", EDM at WSH,2.39,W,No Impact
Stuart Skinner,EDM,"November 26, 2023", ANA at EDM,-0.8500000000000001,W,Bad in Win
Stuart Skinner,EDM,"November 28, 2023", VGK at EDM,-1.96,W,Bad in Win
Stuart Skinner,EDM,"November 30, 2023", EDM at WPG,1.65,W,No Impact
Stuart Skinner,EDM,"December 06, 2023", CAR at EDM,2.65,W,No Impact
Stuart Skinner,EDM,"December 08, 2023", MIN at EDM,-0.81,W,Bad in Win
Stuart Skinner,EDM,"December 12, 2023", CHI at EDM,0.77,W,No Impact
Stuart Skinner,EDM,"December 14, 2023", T.B at EDM,-2.9,L,No Impact
Stuart Skinner,EDM,"December 19, 2023", EDM at NYI,-0.73,L,No Impact
Stuart Skinner,EDM,"December 22, 2023", EDM at NYR,-0.2799999999999998,W,Bad in Win
Stuart Skinner,EDM,"December 28, 2023", EDM at S.J,2.75,W,No Impact
Stuart Skinner,EDM,"December 30, 2023", EDM at L.A,0.7999999999999998,W,No Impact
Stuart Skinner,EDM,"January 02, 2024", PHI at EDM,1.63,W,No Impact
Stuart Skinner,EDM,"January 06, 2024", OTT at EDM,1.7799999999999998,W,No Impact
Stuart Skinner,EDM,"January 09, 2024", EDM at CHI,1.7999999999999998,W,Goalie Win
Stuart Skinner,EDM,"January 13, 2024", EDM at MTL,1.4100000000000001,W,Goalie Win
Stuart Skinner,EDM,"January 16, 2024", TOR at EDM,1.2599999999999998,W,No Impact
Stuart Skinner,EDM,"January 18, 2024", SEA at EDM,0.22999999999999998,W,No Impact
Stuart Skinner,EDM,"January 20, 2024", EDM at CGY,1.2999999999999998,W,No Impact
Stuart Skinner,EDM,"January 23, 2024", CBJ at EDM,2.01,W,No Impact
Stuart Skinner,EDM,"January 27, 2024", NSH at EDM,2.77,W,No Impact
Stuart Skinner,EDM,"February 06, 2024", EDM at VGK,-0.06000000000000005,L,No Impact
Stuart Skinner,EDM,"February 10, 2024", EDM at L.A,-0.1499999999999999,L,No Impact
Stuart Skinner,EDM,"February 13, 2024", DET at EDM,0.1299999999999999,W,No Impact
Stuart Skinner,EDM,"February 15, 2024", EDM at STL,-1.5,L,No Impact
Stuart Skinner,EDM,"February 19, 2024", EDM at ARI,-0.31000000000000005,W,Bad in Win
Stuart Skinner,EDM,"February 21, 2024", BOS at EDM,-1.96,L,Goalie Loss
Stuart Skinner,EDM,"February 24, 2024", CGY at EDM,-2.54,L,No Impact
Stuart Skinner,EDM,"February 26, 2024", L.A at EDM,1.38,W,No Impact
Stuart Skinner,EDM,"February 28, 2024", STL at EDM,-0.06000000000000005,W,Bad in Win
Stuart Skinner,EDM,"March 02, 2024", EDM at SEA,1.87,W,Goalie Win
Stuart Skinner,EDM,"March 05, 2024", EDM at BOS,0.7,W,No Impact
Stuart Skinner,EDM,"March 09, 2024", EDM at BUF,0.9100000000000001,L,Strong in Loss
Stuart Skinner,EDM,"March 10, 2024", EDM at PIT,0.0,W,No Impact
Stuart Skinner,EDM,"March 13, 2024", WSH at EDM,1.3900000000000001,W,No Impact
Stuart Skinner,EDM,"March 16, 2024", COL at EDM,0.9700000000000002,L,Strong in Loss
Stuart Skinner,EDM,"March 21, 2024", BUF at EDM,-0.7400000000000002,W,Bad in Win
Stuart Skinner,EDM,"March 23, 2024", EDM at TOR,-2.95,L,No Impact
Stuart Skinner,EDM,"March 26, 2024", EDM at WPG,-0.33000000000000007,W,Bad in Win
Stuart Skinner,EDM,"March 28, 2024", L.A at EDM,1.9300000000000002,W,No Impact
Stuart Skinner,EDM,"April 01, 2024", EDM at STL,0.45999999999999996,L,Strong in Loss
Stuart Skinner,EDM,"April 05, 2024", COL at EDM,-0.20999999999999996,W,Bad in Win
Stuart Skinner,EDM,"April 10, 2024", VGK at EDM,1.48,W,No Impact
Stuart Skinner,EDM,"April 13, 2024", VAN at EDM,0.1200000000000001,L,Strong in Loss
Stuart Skinner,EDM,"April 15, 2024", S.J at EDM,0.43999999999999995,W,No Impact
Stuart Skinner,EDM,"April 18, 2024", EDM at COL,-2.58,L,No Impact
Jack Campbell,EDM,"October 11, 2023", EDM at VAN,-1.5499999999999998,L,No Impact
Jack Campbell,EDM,"October 17, 2023", EDM at NSH,2.07,W,No Impact
Jack Campbell,EDM,"October 19, 2023", EDM at PHI,-1.21,L,No Impact
Jack Campbell,EDM,"October 24, 2023", EDM at MIN,-1.8200000000000003,L,No Impact
Jack Campbell,EDM,"November 04, 2023", NSH at EDM,-1.56,L,No Impact
