Goalie,Team,Date,Games,xGAE,Result,Impact
Lukas Dostal,ANA,2022-03-26, ANA at S.J,-2.2,L,No Impact
Jacob Markstrom,CGY,2021-10-16, CGY at EDM,-1.81,L,No Impact
Jacob Markstrom,CGY,2021-10-18, ANA at CGY,-0.9500000000000002,L,No Impact
Jacob Markstrom,CGY,2021-10-21, CGY at DET,2.15,W,No Impact
Jacob Markstrom,CGY,2021-10-25, CGY at NYR,2.08,W,No Impact
Jacob Markstrom,CGY,2021-10-28, CGY at PIT,3.75,W,No Impact
Jacob Markstrom,CGY,2021-10-30, PHI at CGY,1.62,W,No Impact
Jacob Markstrom,CGY,2021-11-02, NSH at CGY,-1.44,L,Goalie Loss
Jacob Markstrom,CGY,2021-11-04, DAL at CGY,-2.09,L,Goalie Loss
Jacob Markstrom,CGY,2021-11-06, NYR at CGY,2.99,W,No Impact
Jacob Markstrom,CGY,2021-11-09, S.J at CGY,0.2400000000000002,L,Strong in Loss
Jacob Markstrom,CGY,2021-11-11, CGY at MTL,-0.3900000000000001,L,No Impact
Jacob Markstrom,CGY,2021-11-16, CGY at PHI,1.7200000000000002,L,Strong in Loss
Jacob Markstrom,CGY,2021-11-18, CGY at BUF,1.68,W,No Impact
Jacob Markstrom,CGY,2021-11-20, CGY at NYI,1.46,W,No Impact
Jacob Markstrom,CGY,2021-11-23, CHI at CGY,-0.6299999999999999,W,Bad in Win
Jacob Markstrom,CGY,2021-11-27, WPG at CGY,-0.3999999999999999,L,No Impact
Jacob Markstrom,CGY,2021-11-29, PIT at CGY,0.17999999999999994,W,No Impact
Jacob Markstrom,CGY,2021-12-02, CGY at L.A,1.4300000000000002,W,Goalie Win
Jacob Markstrom,CGY,2021-12-05, CGY at VGK,0.20000000000000018,L,Strong in Loss
Jacob Markstrom,CGY,2021-12-09, CAR at CGY,0.06999999999999984,L,Strong in Loss
Jacob Markstrom,CGY,2021-12-11, BOS at CGY,-1.6099999999999999,L,No Impact
Jacob Markstrom,CGY,2021-12-30, CGY at SEA,-2.1399999999999997,W,Bad in Win
Jacob Markstrom,CGY,2022-01-02, CGY at CHI,1.19,W,No Impact
Jacob Markstrom,CGY,2022-01-04, CGY at FLA,-1.37,L,No Impact
Jacob Markstrom,CGY,2022-01-13, OTT at CGY,-1.23,L,No Impact
Jacob Markstrom,CGY,2022-01-18, FLA at CGY,2.2,W,No Impact
Jacob Markstrom,CGY,2022-01-22, CGY at EDM,-2.12,L,Goalie Loss
Jacob Markstrom,CGY,2022-01-24, STL at CGY,0.94,W,No Impact
Jacob Markstrom,CGY,2022-01-26, CGY at CBJ,1.38,W,No Impact
Jacob Markstrom,CGY,2022-01-27, CGY at STL,-3.05,L,No Impact
Jacob Markstrom,CGY,2022-01-29, VAN at CGY,1.28,W,Goalie Win
Jacob Markstrom,CGY,2022-02-01, CGY at DAL,-0.5899999999999999,W,Bad in Win
Jacob Markstrom,CGY,2022-02-02, CGY at ARI,1.12,W,No Impact
Jacob Markstrom,CGY,2022-02-09, VGK at CGY,2.85,W,No Impact
Jacob Markstrom,CGY,2022-02-10, TOR at CGY,0.52,W,No Impact
Jacob Markstrom,CGY,2022-02-12, NYI at CGY,0.41999999999999993,W,No Impact
Jacob Markstrom,CGY,2022-02-16, ANA at CGY,0.9700000000000002,W,No Impact
Jacob Markstrom,CGY,2022-02-19, SEA at CGY,0.3999999999999999,W,No Impact
Jacob Markstrom,CGY,2022-02-21, WPG at CGY,0.8600000000000001,W,No Impact
Jacob Markstrom,CGY,2022-02-24, CGY at VAN,-1.49,L,No Impact
Jacob Markstrom,CGY,2022-02-26, MIN at CGY,-0.9900000000000002,W,Bad in Win
Jacob Markstrom,CGY,2022-03-01, CGY at MIN,1.5299999999999998,W,No Impact
Jacob Markstrom,CGY,2022-03-03, MTL at CGY,-1.38,L,Goalie Loss
Jacob Markstrom,CGY,2022-03-07, EDM at CGY,0.81,W,No Impact
Jacob Markstrom,CGY,2022-03-10, T.B at CGY,2.11,W,No Impact
Jacob Markstrom,CGY,2022-03-12, DET at CGY,1.7,W,No Impact
Jacob Markstrom,CGY,2022-03-16, N.J at CGY,-1.3,W,Bad in Win
Jacob Markstrom,CGY,2022-03-18, BUF at CGY,1.13,L,Strong in Loss
Jacob Markstrom,CGY,2022-03-22, S.J at CGY,0.019999999999999574,L,Strong in Loss
Jacob Markstrom,CGY,2022-03-25, ARI at CGY,-0.3999999999999999,W,Bad in Win
Jacob Markstrom,CGY,2022-03-26, EDM at CGY,-1.6,W,Bad in Win
Jacob Markstrom,CGY,2022-03-29, COL at CGY,0.1200000000000001,L,Strong in Loss
Jacob Markstrom,CGY,2022-03-31, L.A at CGY,1.29,L,Strong in Loss
Jacob Markstrom,CGY,2022-04-02, STL at CGY,-1.56,L,No Impact
Jacob Markstrom,CGY,2022-04-04, CGY at L.A,1.25,W,Goalie Win
Jacob Markstrom,CGY,2022-04-06, CGY at ANA,1.1099999999999999,W,No Impact
Jacob Markstrom,CGY,2022-04-09, CGY at SEA,1.12,W,No Impact
Jacob Markstrom,CGY,2022-04-12, SEA at CGY,-1.18,W,Bad in Win
Jacob Markstrom,CGY,2022-04-14, VGK at CGY,-1.37,L,No Impact
Jacob Markstrom,CGY,2022-04-16, ARI at CGY,1.67,W,No Impact
Jacob Markstrom,CGY,2022-04-18, CGY at CHI,-0.6100000000000001,W,Bad in Win
Jacob Markstrom,CGY,2022-04-21, DAL at CGY,0.25,W,No Impact
Jacob Markstrom,CGY,2022-04-28, CGY at MIN,-1.39,L,Goalie Loss
Dan Vladar,CGY,2021-10-23, CGY at WSH,-0.3999999999999999,W,Bad in Win
Dan Vladar,CGY,2021-10-26, CGY at N.J,-1.0,W,Bad in Win
Dan Vladar,CGY,2021-11-12, CGY at TOR,1.6099999999999999,L,Strong in Loss
Dan Vladar,CGY,2021-11-14, CGY at OTT,2.02,W,No Impact
Dan Vladar,CGY,2021-11-21, CGY at BOS,2.27,W,No Impact
Dan Vladar,CGY,2021-12-03, CGY at ANA,0.2200000000000002,W,No Impact
Dan Vladar,CGY,2021-12-07, CGY at S.J,-1.7599999999999998,L,No Impact
Dan Vladar,CGY,2022-01-06, CGY at T.B,-0.6299999999999999,L,No Impact
Dan Vladar,CGY,2022-01-07, CGY at CAR,-2.65,L,No Impact
Dan Vladar,CGY,2022-02-01, CGY at DAL,0.38,W,No Impact
Dan Vladar,CGY,2022-02-15, CBJ at CGY,-0.050000000000000044,W,Bad in Win
Dan Vladar,CGY,2022-02-24, CGY at VAN,-2.58,L,No Impact
Dan Vladar,CGY,2022-03-05, CGY at COL,-0.6000000000000001,W,Bad in Win
Dan Vladar,CGY,2022-03-08, WSH at CGY,-1.1400000000000001,L,Goalie Loss
Dan Vladar,CGY,2022-03-13, CGY at COL,0.14000000000000012,L,Strong in Loss
Dan Vladar,CGY,2022-03-19, CGY at VAN,-0.08000000000000007,W,Bad in Win
Dan Vladar,CGY,2022-04-07, CGY at S.J,0.43000000000000016,W,No Impact
Dan Vladar,CGY,2022-04-12, SEA at CGY,0.62,W,No Impact
Dan Vladar,CGY,2022-04-14, VGK at CGY,-1.35,L,No Impact
Dan Vladar,CGY,2022-04-19, CGY at NSH,0.3700000000000001,L,Strong in Loss
Dan Vladar,CGY,2022-04-23, VAN at CGY,-0.81,W,Bad in Win
Dan Vladar,CGY,2022-04-26, CGY at NSH,-2.29,W,Bad in Win
Dan Vladar,CGY,2022-04-29, CGY at WPG,2.6500000000000004,L,Strong in Loss
Carter Hart,PHI,2021-10-15, VAN at PHI,-0.9100000000000001,L,No Impact
Carter Hart,PHI,2021-10-18, SEA at PHI,2.09,W,No Impact
Carter Hart,PHI,2021-10-23, FLA at PHI,0.5499999999999998,L,Strong in Loss
Carter Hart,PHI,2021-10-27, PHI at EDM,-0.020000000000000018,W,Bad in Win
Carter Hart,PHI,2021-10-30, PHI at CGY,-0.18999999999999995,L,No Impact
Carter Hart,PHI,2021-11-02, ARI at PHI,2.13,W,No Impact
Carter Hart,PHI,2021-11-04, PHI at PIT,0.8599999999999999,L,Strong in Loss
Carter Hart,PHI,2021-11-10, TOR at PHI,0.14000000000000012,L,Strong in Loss
Carter Hart,PHI,2021-11-12, PHI at CAR,3.8200000000000003,W,Goalie Win
Carter Hart,PHI,2021-11-16, CGY at PHI,2.14,W,Goalie Win
Carter Hart,PHI,2021-11-18, T.B at PHI,-0.48,L,No Impact
Carter Hart,PHI,2021-11-23, PHI at T.B,-0.7400000000000002,L,No Impact
Carter Hart,PHI,2021-11-26, CAR at PHI,-3.48,L,Goalie Loss
Carter Hart,PHI,2021-12-01, PHI at NYR,-0.54,L,No Impact
Carter Hart,PHI,2021-12-05, T.B at PHI,-3.49,L,No Impact
Carter Hart,PHI,2021-12-08, PHI at N.J,0.33999999999999986,L,Strong in Loss
Carter Hart,PHI,2021-12-10, PHI at VGK,0.04999999999999982,W,No Impact
Carter Hart,PHI,2021-12-14, N.J at PHI,0.97,W,No Impact
Carter Hart,PHI,2021-12-16, PHI at MTL,2.26,L,Strong in Loss
Carter Hart,PHI,2022-01-04, PHI at ANA,-0.9500000000000002,L,No Impact
Carter Hart,PHI,2022-01-06, PIT at PHI,-3.16,L,No Impact
Carter Hart,PHI,2022-01-13, PHI at BOS,0.3599999999999999,L,Strong in Loss
Carter Hart,PHI,2022-01-15, NYR at PHI,-1.35,L,Goalie Loss
Carter Hart,PHI,2022-01-18, NYI at PHI,-0.6699999999999999,L,No Impact
Carter Hart,PHI,2022-01-20, CBJ at PHI,0.04999999999999982,L,Strong in Loss
Carter Hart,PHI,2022-01-22, PHI at BUF,-0.47,L,No Impact
Carter Hart,PHI,2022-01-24, DAL at PHI,0.45999999999999996,L,Strong in Loss
Carter Hart,PHI,2022-01-29, L.A at PHI,0.9199999999999999,W,No Impact
Carter Hart,PHI,2022-02-01, WPG at PHI,0.6399999999999999,W,No Impact
Carter Hart,PHI,2022-02-09, DET at PHI,-1.5099999999999998,L,No Impact
Carter Hart,PHI,2022-02-12, PHI at DET,-0.9900000000000002,L,No Impact
Carter Hart,PHI,2022-02-15, PHI at PIT,-1.83,L,Goalie Loss
Carter Hart,PHI,2022-02-26, WSH at PHI,1.5,W,Goalie Win
Carter Hart,PHI,2022-03-01, EDM at PHI,1.06,L,Strong in Loss
Carter Hart,PHI,2022-03-03, MIN at PHI,-2.19,L,Goalie Loss
Carter Hart,PHI,2022-03-08, VGK at PHI,4.47,W,Goalie Win
Carter Hart,PHI,2022-03-10, PHI at FLA,-1.5099999999999998,L,No Impact
Carter Hart,PHI,2022-03-13, MTL at PHI,-1.0899999999999999,L,Goalie Loss
Carter Hart,PHI,2022-03-17, NSH at PHI,-1.94,W,Bad in Win
Carter Hart,PHI,2022-03-20, NYI at PHI,1.37,W,Goalie Win
Carter Hart,PHI,2022-03-22, PHI at DET,-1.7400000000000002,L,No Impact
Carter Hart,PHI,2022-03-25, PHI at COL,-1.9400000000000004,L,No Impact
Carter Hart,PHI,2022-04-02, TOR at PHI,-3.48,L,Goalie Loss
Carter Hart,PHI,2022-04-05, CBJ at PHI,-0.8399999999999999,L,No Impact
Carter Hart,PHI,2022-04-12, PHI at WSH,-1.88,L,No Impact
Felix Sandstrom,PHI,2021-12-30, PHI at S.J,1.2800000000000002,L,Strong in Loss
Felix Sandstrom,PHI,2022-04-13, NYR at PHI,0.06999999999999984,L,Strong in Loss
Felix Sandstrom,PHI,2022-04-17, BUF at PHI,-0.31000000000000005,L,No Impact
Felix Sandstrom,PHI,2022-04-25, PHI at CHI,0.3599999999999999,L,Strong in Loss
Felix Sandstrom,PHI,2022-04-27, PHI at WPG,0.16000000000000014,L,Strong in Loss
Martin Jones,PHI,2021-10-20, BOS at PHI,0.31000000000000005,W,No Impact
Martin Jones,PHI,2021-10-28, PHI at VAN,1.77,W,Goalie Win
Martin Jones,PHI,2021-11-06, PHI at WSH,2.52,W,Goalie Win
Martin Jones,PHI,2021-11-13, PHI at DAL,-0.8700000000000001,L,No Impact
Martin Jones,PHI,2021-11-20, BOS at PHI,-2.07,L,No Impact
Martin Jones,PHI,2021-11-24, PHI at FLA,1.79,L,Strong in Loss
Martin Jones,PHI,2021-11-28, PHI at N.J,-0.5,L,No Impact
Martin Jones,PHI,2021-12-05, T.B at PHI,-0.6699999999999999,L,No Impact
Martin Jones,PHI,2021-12-06, COL at PHI,-3.4,L,Goalie Loss
Martin Jones,PHI,2021-12-11, PHI at ARI,-0.81,W,Bad in Win
Martin Jones,PHI,2021-12-18, OTT at PHI,-0.9199999999999999,W,Bad in Win
Martin Jones,PHI,2021-12-29, PHI at SEA,0.2799999999999998,W,No Impact
Martin Jones,PHI,2022-01-01, PHI at L.A,-0.3600000000000003,L,No Impact
Martin Jones,PHI,2022-01-08, S.J at PHI,0.06999999999999984,L,Strong in Loss
Martin Jones,PHI,2022-01-17, PHI at NYI,0.0,L,No Impact
Martin Jones,PHI,2022-01-22, PHI at BUF,-3.37,L,Goalie Loss
Martin Jones,PHI,2022-01-25, PHI at NYI,-0.9500000000000002,L,No Impact
Martin Jones,PHI,2022-02-17, WSH at PHI,-1.5899999999999999,L,No Impact
Martin Jones,PHI,2022-02-21, CAR at PHI,-1.25,L,Goalie Loss
Martin Jones,PHI,2022-02-22, STL at PHI,1.1400000000000001,L,Strong in Loss
Martin Jones,PHI,2022-03-05, CHI at PHI,-1.25,W,Bad in Win
Martin Jones,PHI,2022-03-12, PHI at CAR,1.38,L,Strong in Loss
Martin Jones,PHI,2022-03-18, PHI at OTT,0.6600000000000001,L,Strong in Loss
Martin Jones,PHI,2022-03-24, PHI at STL,1.29,W,No Impact
Martin Jones,PHI,2022-03-27, PHI at NSH,-1.21,L,Goalie Loss
Martin Jones,PHI,2022-03-29, PHI at MIN,-1.3599999999999999,L,No Impact
Martin Jones,PHI,2022-04-03, PHI at NYR,0.69,W,No Impact
Martin Jones,PHI,2022-04-07, PHI at CBJ,0.3899999999999999,W,No Impact
Martin Jones,PHI,2022-04-09, ANA at PHI,-1.98,L,No Impact
Martin Jones,PHI,2022-04-12, PHI at WSH,-3.68,L,No Impact
Martin Jones,PHI,2022-04-16, PHI at BUF,-1.1400000000000001,L,Goalie Loss
Martin Jones,PHI,2022-04-19, PHI at TOR,-1.5899999999999999,L,No Impact
Martin Jones,PHI,2022-04-21, PHI at MTL,0.4500000000000002,W,No Impact
Martin Jones,PHI,2022-04-24, PIT at PHI,1.6,W,No Impact
Martin Jones,PHI,2022-04-29, OTT at PHI,0.52,L,Strong in Loss
Frederik Andersen,CAR,2021-10-14, NYI at CAR,0.14000000000000012,W,No Impact
Frederik Andersen,CAR,2021-10-16, CAR at NSH,0.75,W,No Impact
Frederik Andersen,CAR,2021-10-21, CAR at MTL,1.92,W,No Impact
Frederik Andersen,CAR,2021-10-23, CAR at CBJ,1.0899999999999999,W,No Impact
Frederik Andersen,CAR,2021-10-25, TOR at CAR,2.13,W,No Impact
Frederik Andersen,CAR,2021-10-28, BOS at CAR,3.5,W,Goalie Win
Frederik Andersen,CAR,2021-10-31, ARI at CAR,0.95,W,No Impact
Frederik Andersen,CAR,2021-11-03, CAR at CHI,-0.6099999999999999,W,Bad in Win
Frederik Andersen,CAR,2021-11-06, CAR at FLA,-1.2999999999999998,L,No Impact
Frederik Andersen,CAR,2021-11-09, CAR at T.B,0.54,W,No Impact
Frederik Andersen,CAR,2021-11-12, PHI at CAR,1.1800000000000002,L,Strong in Loss
Frederik Andersen,CAR,2021-11-18, CAR at ANA,2.16,W,Goalie Win
Frederik Andersen,CAR,2021-11-20, CAR at L.A,0.08999999999999986,W,No Impact
Frederik Andersen,CAR,2021-11-24, CAR at SEA,-0.27,L,No Impact
Frederik Andersen,CAR,2021-11-28, WSH at CAR,-0.79,L,No Impact
Frederik Andersen,CAR,2021-11-30, CAR at DAL,-1.54,L,No Impact
Frederik Andersen,CAR,2021-12-07, CAR at WPG,-0.43999999999999995,W,Bad in Win
Frederik Andersen,CAR,2021-12-09, CAR at CGY,1.27,W,Goalie Win
Frederik Andersen,CAR,2021-12-11, CAR at EDM,1.6800000000000002,W,No Impact
Frederik Andersen,CAR,2021-12-16, DET at CAR,0.31999999999999984,W,No Impact
Frederik Andersen,CAR,2021-12-18, L.A at CAR,2.32,W,No Impact
Frederik Andersen,CAR,2022-01-01, CAR at CBJ,0.07000000000000006,W,No Impact
Frederik Andersen,CAR,2022-01-07, CGY at CAR,0.75,W,No Impact
Frederik Andersen,CAR,2022-01-13, CBJ at CAR,-0.5299999999999998,L,No Impact
Frederik Andersen,CAR,2022-01-15, VAN at CAR,1.92,W,No Impact
Frederik Andersen,CAR,2022-01-18, CAR at BOS,1.63,W,No Impact
Frederik Andersen,CAR,2022-01-21, NYR at CAR,0.18000000000000016,W,No Impact
Frederik Andersen,CAR,2022-01-25, VGK at CAR,-0.54,W,Bad in Win
Frederik Andersen,CAR,2022-01-27, CAR at OTT,0.69,W,No Impact
Frederik Andersen,CAR,2022-01-30, S.J at CAR,1.25,W,Goalie Win
Frederik Andersen,CAR,2022-02-07, CAR at TOR,-0.7400000000000002,L,No Impact
Frederik Andersen,CAR,2022-02-10, CAR at BOS,2.28,W,No Impact
Frederik Andersen,CAR,2022-02-12, CAR at MIN,-0.1299999999999999,L,No Impact
Frederik Andersen,CAR,2022-02-16, FLA at CAR,-0.3599999999999999,L,No Impact
Frederik Andersen,CAR,2022-02-18, NSH at CAR,0.2400000000000002,W,No Impact
Frederik Andersen,CAR,2022-02-21, CAR at PHI,0.7599999999999998,W,No Impact
Frederik Andersen,CAR,2022-02-25, CBJ at CAR,1.96,W,No Impact
Frederik Andersen,CAR,2022-02-27, EDM at CAR,1.9100000000000001,W,Goalie Win
Frederik Andersen,CAR,2022-03-03, CAR at WSH,-1.46,L,No Impact
Frederik Andersen,CAR,2022-03-12, PHI at CAR,1.0299999999999998,W,No Impact
Frederik Andersen,CAR,2022-03-17, CAR at TOR,-1.03,L,Goalie Loss
Frederik Andersen,CAR,2022-03-20, NYR at CAR,1.0099999999999998,L,Strong in Loss
Frederik Andersen,CAR,2022-03-22, T.B at CAR,1.1800000000000002,W,Goalie Win
Frederik Andersen,CAR,2022-03-24, DAL at CAR,-1.45,L,Goalie Loss
Frederik Andersen,CAR,2022-03-28, CAR at WSH,2.16,W,No Impact
Frederik Andersen,CAR,2022-03-31, MTL at CAR,3.14,W,No Impact
Frederik Andersen,CAR,2022-04-02, MIN at CAR,-0.27,L,No Impact
Frederik Andersen,CAR,2022-04-05, CAR at BUF,-1.77,L,No Impact
Frederik Andersen,CAR,2022-04-08, NYI at CAR,-0.10000000000000009,L,No Impact
Frederik Andersen,CAR,2022-04-10, ANA at CAR,-0.42999999999999994,W,Bad in Win
Frederik Andersen,CAR,2022-04-12, CAR at NYR,0.5499999999999998,W,No Impact
Frederik Andersen,CAR,2022-04-16, CAR at COL,-3.41,L,Goalie Loss
Pyotr Kochetkov,CAR,2022-04-23, CAR at N.J,-0.6100000000000001,W,Bad in Win
Pyotr Kochetkov,CAR,2022-04-24, CAR at NYI,-0.44999999999999996,W,Bad in Win
Pyotr Kochetkov,CAR,2022-04-26, CAR at NYR,-0.10000000000000009,W,Bad in Win
Alex Lyon,CAR,2021-11-13, STL at CAR,2.1399999999999997,W,Goalie Win
Alex Lyon,CAR,2022-01-08, FLA at CAR,-0.45999999999999996,L,No Impact
Jack LaFontaine,CAR,2022-01-13, CBJ at CAR,-1.58,L,No Impact
Jack LaFontaine,CAR,2022-01-22, CAR at N.J,-3.66,L,Goalie Loss
Antti Raanta,CAR,2021-10-29, CHI at CAR,0.04999999999999982,W,No Impact
Antti Raanta,CAR,2021-11-06, CAR at FLA,0.42,L,Strong in Loss
Antti Raanta,CAR,2021-11-16, CAR at VGK,0.6400000000000001,W,No Impact
Antti Raanta,CAR,2021-11-22, CAR at S.J,0.43000000000000016,L,Strong in Loss
Antti Raanta,CAR,2021-11-26, CAR at PHI,-0.94,W,Bad in Win
Antti Raanta,CAR,2021-12-02, OTT at CAR,0.20000000000000018,L,Strong in Loss
Antti Raanta,CAR,2021-12-04, BUF at CAR,1.9300000000000002,W,No Impact
Antti Raanta,CAR,2021-12-12, CAR at VAN,0.009999999999999787,L,Strong in Loss
Antti Raanta,CAR,2021-12-30, MTL at CAR,2.69,W,No Impact
Antti Raanta,CAR,2022-01-01, CAR at CBJ,-2.11,W,Bad in Win
Antti Raanta,CAR,2022-01-29, N.J at CAR,1.71,W,Goalie Win
Antti Raanta,CAR,2022-02-08, CAR at OTT,-1.5099999999999998,L,Goalie Loss
Antti Raanta,CAR,2022-02-20, CAR at PIT,-0.1499999999999999,W,Bad in Win
Antti Raanta,CAR,2022-03-01, CAR at DET,0.6799999999999997,L,Strong in Loss
Antti Raanta,CAR,2022-03-04, PIT at CAR,0.5299999999999998,W,No Impact
Antti Raanta,CAR,2022-03-06, SEA at CAR,0.3500000000000001,W,No Impact
Antti Raanta,CAR,2022-03-10, COL at CAR,2.82,W,Goalie Win
Antti Raanta,CAR,2022-03-13, CAR at PIT,-0.75,L,No Impact
Antti Raanta,CAR,2022-03-18, WSH at CAR,0.06999999999999984,L,Strong in Loss
Antti Raanta,CAR,2022-03-26, CAR at STL,0.6200000000000001,W,No Impact
Antti Raanta,CAR,2022-03-29, CAR at T.B,-1.23,L,Goalie Loss
Antti Raanta,CAR,2022-04-07, BUF at CAR,-0.94,W,Bad in Win
Antti Raanta,CAR,2022-04-14, DET at CAR,-0.7999999999999998,L,No Impact
Antti Raanta,CAR,2022-04-16, CAR at COL,0.64,L,Strong in Loss
Antti Raanta,CAR,2022-04-18, CAR at ARI,-0.71,W,Bad in Win
Antti Raanta,CAR,2022-04-21, WPG at CAR,0.71,W,No Impact
Antti Raanta,CAR,2022-04-24, CAR at NYI,0.3999999999999999,W,No Impact
Antti Raanta,CAR,2022-04-28, N.J at CAR,-0.31000000000000005,W,Bad in Win
Ilya Sorokin,NYI,2021-10-14, NYI at CAR,-1.3599999999999999,L,No Impact
Ilya Sorokin,NYI,2021-10-16, NYI at FLA,-2.76,L,No Impact
Ilya Sorokin,NYI,2021-10-19, NYI at CHI,2.19,W,No Impact
Ilya Sorokin,NYI,2021-10-21, NYI at CBJ,-0.52,L,No Impact
Ilya Sorokin,NYI,2021-10-23, NYI at ARI,1.89,W,No Impact
Ilya Sorokin,NYI,2021-10-24, NYI at VGK,3.85,W,Goalie Win
Ilya Sorokin,NYI,2021-10-30, NYI at NSH,0.5099999999999998,L,Strong in Loss
Ilya Sorokin,NYI,2021-11-04, NYI at MTL,0.31999999999999984,W,No Impact
Ilya Sorokin,NYI,2021-11-06, NYI at WPG,1.69,W,No Impact
Ilya Sorokin,NYI,2021-11-11, NYI at N.J,-1.5899999999999999,L,No Impact
Ilya Sorokin,NYI,2021-11-16, NYI at FLA,-2.7199999999999998,L,No Impact
Ilya Sorokin,NYI,2021-11-21, TOR at NYI,0.8900000000000001,L,Strong in Loss
Ilya Sorokin,NYI,2021-11-26, PIT at NYI,1.6600000000000001,L,Strong in Loss
Ilya Sorokin,NYI,2021-12-02, S.J at NYI,1.42,L,Strong in Loss
Ilya Sorokin,NYI,2021-12-04, NYI at DET,-1.3199999999999998,L,Goalie Loss
Ilya Sorokin,NYI,2021-12-07, NYI at OTT,-0.22999999999999998,W,Bad in Win
Ilya Sorokin,NYI,2021-12-11, N.J at NYI,0.3999999999999999,W,No Impact
Ilya Sorokin,NYI,2021-12-14, NYI at DET,1.27,L,Strong in Loss
Ilya Sorokin,NYI,2021-12-19, VGK at NYI,-0.4900000000000002,L,No Impact
Ilya Sorokin,NYI,2022-01-01, EDM at NYI,0.2200000000000002,W,No Impact
Ilya Sorokin,NYI,2022-01-13, N.J at NYI,1.12,W,Goalie Win
Ilya Sorokin,NYI,2022-01-17, PHI at NYI,1.2599999999999998,W,No Impact
Ilya Sorokin,NYI,2022-01-21, ARI at NYI,1.06,W,No Impact
Ilya Sorokin,NYI,2022-01-25, PHI at NYI,-1.79,W,Bad in Win
Ilya Sorokin,NYI,2022-01-30, MIN at NYI,-1.9700000000000002,L,Goalie Loss
Ilya Sorokin,NYI,2022-02-01, OTT at NYI,0.8,W,No Impact
Ilya Sorokin,NYI,2022-02-09, NYI at VAN,-0.33999999999999986,W,Bad in Win
Ilya Sorokin,NYI,2022-02-11, NYI at EDM,0.27,L,Strong in Loss
Ilya Sorokin,NYI,2022-02-12, NYI at CGY,-2.55,L,No Impact
Ilya Sorokin,NYI,2022-02-15, NYI at BUF,-1.25,L,No Impact
Ilya Sorokin,NYI,2022-02-17, BOS at NYI,1.1800000000000002,W,No Impact
Ilya Sorokin,NYI,2022-02-20, MTL at NYI,0.08000000000000007,L,Strong in Loss
Ilya Sorokin,NYI,2022-02-22, NYI at SEA,0.3999999999999999,W,No Impact
Ilya Sorokin,NYI,2022-02-24, NYI at S.J,-1.35,L,Goalie Loss
Ilya Sorokin,NYI,2022-02-27, NYI at ANA,1.87,W,No Impact
Ilya Sorokin,NYI,2022-03-01, NYI at COL,-0.08000000000000007,L,No Impact
Ilya Sorokin,NYI,2022-03-05, STL at NYI,0.98,W,No Impact
Ilya Sorokin,NYI,2022-03-10, CBJ at NYI,2.3,W,No Impact
Ilya Sorokin,NYI,2022-03-13, ANA at NYI,1.1600000000000001,W,Goalie Win
Ilya Sorokin,NYI,2022-03-17, NYI at NYR,1.3599999999999999,W,Goalie Win
Ilya Sorokin,NYI,2022-03-20, NYI at PHI,0.7000000000000002,L,Strong in Loss
Ilya Sorokin,NYI,2022-03-24, DET at NYI,1.7200000000000002,W,No Impact
Ilya Sorokin,NYI,2022-03-27, T.B at NYI,0.1499999999999999,L,Strong in Loss
Ilya Sorokin,NYI,2022-04-08, NYI at CAR,0.8600000000000001,W,No Impact
Ilya Sorokin,NYI,2022-04-12, PIT at NYI,0.23000000000000043,W,No Impact
Ilya Sorokin,NYI,2022-04-14, NYI at PIT,-1.7200000000000002,L,No Impact
Ilya Sorokin,NYI,2022-04-15, NYI at MTL,3.15,W,Goalie Win
Ilya Sorokin,NYI,2022-04-17, NYI at TOR,0.6299999999999999,L,Strong in Loss
Ilya Sorokin,NYI,2022-04-19, FLA at NYI,2.1500000000000004,L,Strong in Loss
Ilya Sorokin,NYI,2022-04-23, NYI at BUF,-1.3399999999999999,L,No Impact
Ilya Sorokin,NYI,2022-04-26, NYI at WSH,1.23,W,No Impact
Ilya Sorokin,NYI,2022-04-29, T.B at NYI,-0.8600000000000003,L,No Impact
Cory Schneider,NYI,2022-04-03, NYI at N.J,0.6400000000000001,W,No Impact
Semyon Varlamov,NYI,2021-11-07, NYI at MIN,-0.2200000000000002,L,No Impact
Semyon Varlamov,NYI,2021-11-15, NYI at T.B,-1.6,L,No Impact
Semyon Varlamov,NYI,2021-11-16, NYI at FLA,-0.6699999999999999,L,No Impact
Semyon Varlamov,NYI,2021-11-20, CGY at NYI,-0.75,L,No Impact
Semyon Varlamov,NYI,2021-11-24, NYR at NYI,-1.8900000000000001,L,No Impact
Semyon Varlamov,NYI,2021-12-05, CHI at NYI,0.3799999999999999,L,Strong in Loss
Semyon Varlamov,NYI,2021-12-09, NSH at NYI,-1.0,L,No Impact
Semyon Varlamov,NYI,2021-12-16, BOS at NYI,1.7400000000000002,W,No Impact
Semyon Varlamov,NYI,2021-12-30, BUF at NYI,1.92,W,No Impact
Semyon Varlamov,NYI,2022-01-15, WSH at NYI,1.56,L,Strong in Loss
Semyon Varlamov,NYI,2022-01-18, NYI at PHI,-0.040000000000000036,W,Bad in Win
Semyon Varlamov,NYI,2022-01-22, TOR at NYI,-0.71,L,No Impact
Semyon Varlamov,NYI,2022-01-27, L.A at NYI,1.37,L,Strong in Loss
Semyon Varlamov,NYI,2022-02-02, SEA at NYI,0.29000000000000004,L,Strong in Loss
